282, 4417.44, 0
290, 4421.54, 0
296, 4418.46, 0
305, 4407.18, 0
313, 4400.51, 0
322, 4403.59, 0
327, 4405.13, 0
337, 4403.08, 0
343, 4409.23, 0
352, 4416.92, 0
362, 4421.03, 0
368, 4425.64, 0
374, 4423.08, 0
382, 4417.95, 0
391, 4411.28, 0
398, 4397.44, 0
407, 4382.05, 0
414, 4371.79, 0
423, 4371.79, 0
429, 4376.92, 0
438, 4386.67, 0
445, 4395.9, 0
454, 4402.56, 0
460, 4412.82, 0
470, 4415.9, 0
476, 4404.62, 0
484, 4391.28, 0
492, 4376.92, 0
500, 4366.67, 0
507, 4367.18, 0
515, 4376.41, 0
523, 4395.9, 0
531, 4411.28, 0
539, 4420.51, 0
546, 4424.62, 0
554, 4416.41, 0
562, 4411.79, 0
570, 4414.36, 0
578, 4408.21, 0
586, 4395.38, 0
593, 4388.72, 0
602, 4388.72, 0
609, 4387.69, 0
617, 4389.23, 0
625, 4392.82, 0
632, 4389.23, 0
640, 4385.13, 0
648, 4382.56, 0
656, 4371.79, 0
664, 4365.13, 0
672, 4358.97, 0
686, 4346.67, 0
688, 4345.64, 0
695, 4346.67, 0
703, 4351.79, 0
711, 4365.13, 0
719, 4369.23, 0
726, 4370.77, 0
734, 4362.56, 0
742, 4343.08, 0
750, 4335.38, 0
758, 4337.95, 0
765, 4342.05, 0
773, 4348.21, 0
781, 4362.05, 0
789, 4371.79, 0
797, 4367.69, 0
805, 4366.15, 0
812, 4363.59, 0
820, 4362.56, 0
828, 4366.15, 0
836, 4364.62, 0
844, 4363.59, 0
852, 4360, 0
859, 4349.74, 0
867, 4335.9, 0
875, 4318.97, 0
883, 4315.38, 0
890, 4325.64, 0
898, 4336.41, 0
906, 4351.28, 0
914, 4367.18, 0
923, 4376.92, 0
930, 4375.9, 0
938, 4365.13, 0
946, 4362.05, 0
954, 4356.92, 0
961, 4347.18, 0
970, 4347.18, 0
977, 4344.1, 0
984, 4347.18, 0
992, 4362.05, 0
1000, 4375.9, 0
1008, 4395.38, 0
1016, 4417.44, 0
1024, 4437.95, 0
1031, 4436.41, 0
1039, 4415.38, 0
1047, 4400, 0
1055, 4384.1, 0
1063, 4380.51, 0
1071, 4395.9, 0
1078, 4413.33, 0
1087, 4436.41, 0
1094, 4452.31, 0
1103, 4455.38, 0
1109, 4449.74, 0
1117, 4431.28, 0
1125, 4423.08, 0
1133, 4425.64, 0
1141, 4421.54, 0
1149, 4422.56, 0
1156, 4424.62, 0
1164, 4427.69, 0
1172, 4418.97, 0
1180, 4392.82, 0
1188, 4384.1, 0
1195, 4370.77, 0
1203, 4361.03, 0
1211, 4364.1, 0
1220, 4341.03, 0
1227, 4391.28, 0
1236, 4414.36, 0
1242, 4324.1, 0
1250, 4400.51, 0
1258, 4474.87, 0
1266, 4267.18, 0
1274, 4371.28, 0
1282, 4605.64, 0
1289, 4327.69, 0
1297, 4289.74, 0
1305, 4464.1, 0
1313, 4340, 0
1321, 4330.26, 0
1328, 4343.59, 0
1337, 4315.38, 0
1344, 4353.85, 0
1353, 4372.31, 0
1360, 4390.77, 0
1369, 4398.97, 0
1375, 4398.46, 0
1383, 4386.15, 0
1391, 4368.72, 0
1399, 4355.38, 0
1407, 4344.1, 0
1414, 4333.85, 0
1422, 4327.18, 0
1430, 4329.74, 0
1438, 4337.44, 0
1446, 4345.13, 0
1454, 4348.72, 0
1461, 4346.67, 0
1469, 4343.08, 0
1477, 4334.87, 0
1485, 4319.49, 0
1493, 4306.67, 0
1500, 4302.56, 0
1508, 4301.03, 0
1516, 4301.03, 0
1524, 4300, 0
1532, 4302.56, 0
1540, 4312.82, 0
1547, 4325.64, 0
1555, 4334.87, 0
1563, 4337.95, 0
1571, 4337.44, 0
1579, 4337.44, 0
1587, 4342.05, 0
1594, 4347.69, 0
1603, 4345.64, 0
1610, 4343.59, 0
1618, 4349.23, 0
1626, 4350.77, 0
1633, 4347.18, 0
1641, 4348.72, 0
1649, 4353.33, 0
1657, 4354.36, 0
1665, 4358.46, 0
1672, 4373.33, 0
1680, 4385.13, 0
1688, 4386.15, 0
1696, 4377.95, 0
1704, 4371.79, 0
1712, 4381.03, 0
1719, 4393.85, 0
1727, 4400.51, 0
1735, 4401.03, 0
1743, 4397.95, 0
1751, 4394.36, 0
1759, 4388.21, 0
1766, 4381.54, 0
1774, 4377.44, 0
1782, 4376.41, 0
1790, 4378.46, 0
1798, 4384.1, 0
1805, 4385.64, 0
1813, 4382.56, 0
1821, 4380, 0
1829, 4375.38, 0
1837, 4368.72, 0
1845, 4360, 0
1852, 4352.82, 0
1860, 4346.15, 0
1868, 4340.51, 0
1876, 4336.92, 0
1884, 4331.28, 0
1891, 4325.13, 0
1899, 4321.03, 0
1907, 4322.05, 0
1915, 4323.08, 0
1923, 4324.1, 0
1931, 4330.77, 0
1938, 4336.41, 0
1946, 4339.49, 0
1954, 4342.05, 0
1962, 4339.49, 0
1970, 4335.38, 0
1977, 4332.82, 0
1985, 4331.28, 0
1993, 4334.87, 0
2001, 4339.49, 0
2009, 4340, 0
2017, 4339.49, 0
2024, 4343.59, 0
2032, 4344.62, 0
2040, 4341.03, 0
2048, 4340.51, 0
2056, 4341.54, 0
2063, 4342.56, 0
2071, 4346.67, 0
2079, 4347.69, 0
2087, 4341.54, 0
2095, 4340, 0
2103, 4340.51, 0
2110, 4337.44, 0
2118, 4339.49, 0
2126, 4341.03, 0
2134, 4337.44, 0
2142, 4337.44, 0
2150, 4343.59, 0
2157, 4345.64, 0
2165, 4347.18, 0
2173, 4349.74, 0
2181, 4348.72, 0
2189, 4348.72, 0
2196, 4350.77, 0
2205, 4348.72, 0
2212, 4344.1, 0
2221, 4339.49, 0
2228, 4335.38, 0
2237, 4335.9, 0
2243, 4337.95, 0
2251, 4337.95, 0
2259, 4336.41, 0
2267, 4334.36, 0
2275, 4333.85, 0
2282, 4332.82, 0
2290, 4334.36, 0
2298, 4334.36, 0
2306, 4331.79, 0
2314, 4333.33, 0
2323, 4340, 0
2329, 4347.69, 0
2338, 4347.18, 0
2345, 4339.49, 0
2353, 4335.9, 0
2361, 4333.33, 0
2369, 4329.74, 0
2376, 4330.77, 0
2384, 4335.9, 0
2392, 4340, 0
2400, 4343.08, 0
2408, 4347.18, 0
2415, 4349.74, 0
2423, 4349.74, 0
2431, 4350.77, 0
2439, 4349.74, 0
2447, 4347.69, 0
2454, 4345.13, 0
2462, 4343.08, 0
2472, 4343.08, 0
2478, 4342.05, 0
2487, 4337.44, 0
2494, 4337.95, 0
2501, 4341.03, 0
2509, 4338.46, 0
2517, 4337.44, 0
2525, 4343.08, 0
2533, 4342.56, 0
2540, 4337.44, 0
2548, 4340.51, 0
2556, 4344.62, 0
2564, 4339.49, 0
2572, 4336.92, 0
2580, 4339.49, 0
2587, 4339.49, 0
2595, 4337.44, 0
2603, 4339.49, 0
2611, 4343.08, 0
2619, 4342.05, 0
2626, 4340, 0
2634, 4341.03, 0
2642, 4340, 0
2650, 4338.97, 0
2658, 4338.97, 0
2666, 4336.92, 0
2673, 4336.41, 0
2681, 4338.97, 0
2689, 4338.97, 0
2697, 4338.46, 0
2705, 4337.95, 0
2713, 4336.92, 0
2720, 4335.9, 0
2728, 4335.38, 0
2736, 4336.92, 0
2744, 4335.38, 0
2752, 4330.26, 0
2759, 4328.21, 0
2767, 4332.82, 0
2775, 4334.36, 0
2783, 4330.77, 0
2791, 4333.33, 0
2799, 4336.92, 0
2806, 4334.36, 0
2814, 4332.82, 0
2822, 4332.82, 0
2830, 4331.28, 0
2838, 4328.72, 0
2845, 4330.77, 0
2853, 4333.85, 0
2861, 4332.31, 0
2869, 4328.72, 0
2877, 4329.74, 0
2886, 4332.82, 0
2892, 4334.36, 0
2904, 4331.79, 0
2908, 4327.69, 0
2916, 4327.18, 0
2924, 4327.18, 0
2931, 4326.67, 0
2939, 4327.69, 0
2947, 4330.26, 0
2955, 4328.21, 0
2963, 4322.56, 0
2971, 4324.1, 0
2978, 4327.18, 0
2986, 4325.13, 0
2994, 4322.56, 0
3002, 4322.56, 0
3010, 4321.03, 0
3017, 4315.9, 0
3025, 4313.85, 0
3033, 4317.95, 0
3041, 4321.54, 0
3049, 4321.03, 0
3057, 4321.03, 0
3064, 4322.05, 0
3072, 4323.08, 0
3080, 4320, 0
3088, 4317.95, 0
3096, 4322.05, 0
3103, 4323.59, 0
3111, 4322.56, 0
3119, 4324.62, 0
3127, 4327.18, 0
3135, 4325.13, 0
3143, 4321.03, 0
3150, 4322.56, 0
3158, 4322.05, 0
3166, 4318.46, 0
3174, 4320, 0
3182, 4322.05, 0
3189, 4321.54, 0
3197, 4321.03, 0
3205, 4321.03, 0
3213, 4318.97, 0
3221, 4317.95, 0
3229, 4319.49, 0
3236, 4321.03, 0
3244, 4320.51, 0
3252, 4321.03, 0
3260, 4320, 0
3268, 4314.36, 0
3275, 4310.26, 0
3283, 4312.82, 0
3291, 4320, 0
3299, 4322.56, 0
3307, 4323.08, 0
3315, 4319.49, 0
3322, 4310.26, 0
3330, 4310.26, 0
3338, 4314.36, 0
3346, 4309.23, 0
3354, 4304.62, 0
3362, 4308.21, 0
3369, 4309.74, 0
3377, 4307.18, 0
3385, 4310.77, 0
3393, 4317.44, 0
3401, 4314.87, 0
3408, 4311.79, 0
3416, 4316.41, 0
3424, 4323.59, 0
3432, 4321.03, 0
3440, 4310.77, 0
3448, 4311.28, 0
3455, 4324.1, 0
3463, 4323.59, 0
3471, 4314.36, 0
3479, 4316.41, 0
3487, 4318.97, 0
3494, 4312.82, 0
3502, 4307.18, 0
3510, 4306.67, 0
3518, 4305.64, 0
3526, 4305.13, 0
3534, 4309.23, 0
3541, 4312.31, 0
3549, 4313.85, 0
3557, 4312.82, 0
3565, 4308.21, 0
3573, 4308.21, 0
3580, 4309.23, 0
3588, 4307.69, 0
3596, 4310.77, 0
3604, 4315.9, 0
3613, 4312.82, 0
3620, 4307.69, 0
3627, 4312.82, 0
3635, 4317.44, 0
3643, 4310.77, 0
3651, 4304.62, 0
3659, 4305.64, 0
3666, 4310.77, 0
3674, 4312.82, 0
3682, 4308.21, 0
3690, 4302.05, 0
3698, 4297.44, 0
3706, 4297.95, 0
3713, 4303.08, 0
3721, 4304.1, 0
3729, 4304.62, 0
3737, 4308.72, 0
3745, 4308.72, 0
3753, 4304.62, 0
3760, 4303.59, 0
3768, 4305.13, 0
3776, 4305.13, 0
3784, 4306.15, 0
3792, 4307.18, 0
3799, 4306.15, 0
3807, 4306.15, 0
3815, 4305.64, 0
3823, 4304.62, 0
3831, 4306.15, 0
3839, 4306.67, 0
3846, 4306.15, 0
3854, 4306.67, 0
3862, 4308.21, 0
3870, 4311.28, 0
3878, 4310.26, 0
3885, 4309.23, 0
3893, 4311.79, 0
3901, 4308.21, 0
3909, 4301.54, 0
3917, 4302.05, 0
3924, 4306.67, 0
3932, 4313.33, 0
3940, 4317.95, 0
3948, 4314.36, 0
3956, 4308.72, 0
3964, 4310.26, 0
3971, 4311.79, 0
3979, 4306.15, 0
3987, 4303.08, 0
3995, 4305.64, 0
4003, 4302.56, 0
4011, 4300, 0
4018, 4306.15, 0
4026, 4309.74, 0
4034, 4303.59, 0
4042, 4300, 0
4050, 4304.62, 0
4057, 4305.13, 0
4065, 4301.54, 0
4073, 4303.59, 0
4081, 4304.1, 0
4089, 4302.05, 0
4097, 4306.67, 0
4104, 4312.31, 0
4112, 4307.18, 0
4120, 4298.97, 0
4128, 4298.97, 0
4136, 4300, 0
4143, 4299.49, 0
4151, 4301.03, 0
4159, 4302.56, 0
4167, 4307.18, 0
4175, 4311.28, 0
4183, 4308.21, 0
4190, 4304.1, 0
4198, 4303.08, 0
4206, 4300, 0
4214, 4299.49, 0
4222, 4302.56, 0
4229, 4300.51, 0
4237, 4296.41, 0
4245, 4295.9, 0
4253, 4298.46, 0, estimuli
4261, 4296.92, 0
4269, 4296.92, 0
4276, 4298.46, 0
4284, 4295.9, 999
4292, 4296.41, 999
4300, 4297.95, 999
4308, 4297.44, 999
4315, 4301.54, 0
4323, 4308.72, 0
4331, 4308.21, 0
4339, 4297.95, 0
4347, 4293.33, 0
4355, 4294.36, 0
4362, 4291.28, 0
4370, 4292.82, 0
4378, 4295.38, 0
4386, 4291.79, 0
4394, 4290.26, 0
4402, 4293.33, 0
4409, 4295.9, 0
4417, 4299.49, 0
4425, 4305.64, 0
4433, 4304.1, 0
4441, 4295.9, 0
4448, 4292.31, 0
4456, 4294.87, 0
4464, 4294.36, 0
4472, 4297.44, 0
4480, 4303.08, 0
4488, 4297.44, 0
4495, 4289.23, 0
4503, 4293.33, 0
4511, 4297.44, 0
4519, 4292.82, 0
4527, 4297.95, 0
4534, 4309.74, 0
4542, 4306.67, 0
4550, 4294.36, 0
4558, 4289.74, 0
4566, 4291.79, 0
4574, 4291.28, 0
4581, 4288.21, 0
4589, 4289.74, 0
4597, 4293.33, 0
4605, 4292.82, 0
4613, 4289.74, 0
4620, 4287.69, 0
4628, 4288.72, 0
4636, 4288.21, 0
4644, 4285.64, 0
4652, 4290.26, 0
4660, 4294.36, 0
4667, 4290.26, 0
4675, 4293.33, 0
4683, 4300, 0
4691, 4296.92, 0
4699, 4290.77, 0
4706, 4292.82, 0
4714, 4293.85, 0
4722, 4289.74, 0
4730, 4292.82, 0
4738, 4298.46, 0
4746, 4294.36, 0
4753, 4283.08, 0
4761, 4277.95, 0
4769, 4281.03, 0
4777, 4280, 0
4785, 4273.85, 0
4792, 4272.31, 0
4800, 4277.44, 0
4808, 4283.08, 0
4816, 4283.08, 0
4824, 4279.49, 0
4832, 4277.44, 0
4839, 4274.87, 0
4847, 4277.44, 0
4855, 4283.08, 0
4863, 4285.13, 0
4871, 4285.13, 0
4878, 4284.62, 0
4886, 4285.64, 0
4894, 4290.26, 0
4902, 4290.77, 0
4910, 4288.72, 0
4918, 4291.28, 0
4925, 4295.38, 0
4933, 4293.33, 0
4941, 4284.1, 0
4949, 4279.49, 0
4957, 4279.49, 0
4965, 4273.85, 0
4972, 4274.36, 0
4980, 4281.54, 0
4988, 4280.51, 0
4996, 4273.85, 0
5004, 4270.77, 0
5011, 4270.26, 0
5019, 4268.72, 0
5027, 4266.67, 0
5035, 4266.15, 0
5043, 4266.15, 0
5051, 4264.62, 0
5058, 4262.56, 0
5066, 4260.51, 0
5074, 4256.92, 0
5082, 4252.82, 0
5090, 4256.41, 0
5097, 4262.05, 0
5105, 4263.59, 0
5113, 4267.18, 0
5121, 4270.77, 0
5129, 4267.69, 0
5137, 4262.05, 0
5144, 4262.05, 0
5152, 4269.23, 0
5160, 4277.44, 0
5168, 4282.05, 0
5176, 4275.9, 0
5183, 4268.21, 0
5191, 4269.23, 0
5199, 4268.21, 0
5207, 4263.08, 0
5215, 4260.51, 0
5223, 4260, 0
5230, 4259.49, 0
5239, 4256.92, 0
5247, 4254.36, 0
5254, 4255.9, 0
5262, 4258.97, 0
5269, 4259.49, 0
5277, 4260, 0
5285, 4261.54, 0
5293, 4263.08, 0
5301, 4266.15, 0
5309, 4275.38, 0
5316, 4280.51, 0
5324, 4274.87, 0
5332, 4272.31, 0
5340, 4274.87, 0
5348, 4273.85, 0
5356, 4267.69, 0
5363, 4261.54, 0
5371, 4262.56, 0
5379, 4266.67, 0
5387, 4263.08, 0
5395, 4256.92, 0
5402, 4257.95, 0
5410, 4263.59, 0
5418, 4271.79, 0
5426, 4278.46, 0
5434, 4272.31, 0
5442, 4260, 0
5449, 4258.97, 0
5457, 4260.51, 0
5465, 4256.41, 0
5473, 4257.95, 0
5481, 4261.54, 0
5488, 4262.05, 0
5496, 4262.56, 0
5504, 4263.59, 0
5512, 4262.56, 0
5520, 4260.51, 0
5528, 4259.49, 0
5535, 4258.97, 0
5543, 4255.9, 0
5551, 4251.28, 0
5559, 4244.62, 0
5567, 4240, 0
5574, 4244.1, 0
5582, 4251.79, 0
5590, 4257.44, 0
5598, 4265.64, 0
5606, 4275.9, 0
5614, 4279.49, 0
5621, 4267.18, 0
5629, 4250.77, 0
5637, 4244.62, 0
5645, 4242.05, 0
5653, 4243.59, 0
5660, 4249.23, 0
5668, 4255.38, 0
5676, 4260.51, 0
5684, 4265.13, 0
5692, 4270.26, 0
5700, 4273.85, 0
5707, 4274.87, 0
5715, 4270.26, 0
5723, 4260, 0
5731, 4250.77, 0
5739, 4243.59, 0
5746, 4236.41, 0
5754, 4235.38, 0
5762, 4242.56, 0
5770, 4252.31, 0
5778, 4252.82, 0
5786, 4240.51, 0
5793, 4230.26, 0
5801, 4222.05, 0
5809, 4212.82, 0
5817, 4211.28, 0
5825, 4221.03, 0
5832, 4236.41, 0
5840, 4243.59, 0
5848, 4240, 0
5856, 4233.33, 0
5864, 4227.69, 0
5872, 4213.33, 0
5879, 4188.72, 0
5887, 4177.95, 0
5895, 4180.51, 0
5903, 4177.44, 0
5911, 4178.46, 0
5919, 4188.21, 0
5926, 4196.41, 0
5934, 4203.08, 0
5942, 4210.26, 0
5950, 4220, 0
5958, 4231.28, 0
5965, 4243.59, 0
5973, 4252.31, 0
5981, 4245.13, 0
5990, 4232.82, 0
6014, 4226.67, 0
6051, 4220, 0
6052, 4201.54, 0
6053, 4115.38, 0
6055, 4126.15, 0
6059, 4150.26, 0
6068, 4171.28, 0
6075, 4185.64, 0
6083, 4195.38, 0
6091, 4207.18, 0
6098, 4213.33, 0
6112, 4204.62, 0
6115, 4192.82, 0
6122, 4183.08, 0
6136, 4163.08, 0
6150, 4131.79, 0
6151, 4118.46, 0
6154, 4130.26, 0
6161, 4138.97, 0
6175, 4147.18, 0
6177, 4164.62, 0
6184, 4171.28, 0
6193, 4165.64, 0
6200, 4177.44, 0
6208, 4209.23, 0
6216, 4226.15, 0
6224, 4207.18, 0
6238, 4173.85, 0
6239, 4167.18, 0
6247, 4206.15, 0
6255, 4246.67, 0
6263, 4251.28, 0
6270, 4246.15, 0
6278, 4246.15, 0
6286, 4235.9, 0
6294, 4223.59, 0
6302, 4223.59, 0
6310, 4228.21, 0
6317, 4227.18, 0
6325, 4238.46, 0
6334, 4260.51, 0
6341, 4273.33, 0
6355, 4286.67, 0
6362, 4292.31, 0
6366, 4273.85, 0
6390, 4242.05, 0
6392, 4209.74, 0
6401, 4177.44, 0
6402, 4160, 0
6404, 4185.13, 0
6411, 4226.15, 0
6419, 4242.05, 0
6427, 4255.9, 0
6435, 4268.21, 0
6442, 4243.59, 0
6450, 4206.15, 0
6458, 4197.95, 0
6466, 4209.74, 0
6474, 4204.1, 0
6482, 4189.74, 0
6489, 4194.87, 0
6497, 4192.31, 0
6505, 4174.36, 0
6513, 4171.28, 0
6521, 4179.49, 0
6529, 4184.62, 0
6536, 4201.03, 0
6544, 4236.41, 0
6552, 4276.92, 0
6560, 4314.36, 0
6568, 4342.56, 0
6575, 4342.05, 0
6583, 4321.54, 0
6592, 4305.13, 0
6599, 4292.82, 0
6607, 4287.69, 0
6615, 4294.87, 0
6622, 4303.08, 0
6630, 4304.1, 0
6638, 4293.85, 0
6646, 4275.38, 0
6654, 4255.38, 0
6663, 4241.54, 0
6669, 4238.46, 0
6677, 4236.41, 0
6686, 4233.85, 0
6693, 4231.79, 0
6701, 4230.26, 0
6709, 4226.67, 0
6717, 4215.38, 0
6724, 4212.31, 0
6732, 4222.05, 0
6740, 4212.31, 0
6748, 4174.36, 0
6755, 4130.77, 0
6763, 4091.79, 0
6771, 4061.54, 0
6779, 4049.23, 0
6787, 4072.31, 0
6795, 4124.1, 0
6802, 4168.72, 0
6810, 4188.21, 0
6818, 4192.31, 0
6826, 4200, 0
6834, 4213.33, 0
6841, 4223.08, 0
6849, 4238.46, 0
6857, 4268.21, 0
6865, 4304.1, 0
6873, 4337.95, 0
6881, 4365.13, 0
6888, 4377.44, 0
6896, 4363.08, 0
6904, 4328.72, 0
6912, 4294.36, 0
6920, 4267.69, 0
6927, 4247.69, 0
6935, 4237.95, 0
6943, 4242.56, 0
6951, 4262.56, 0
6959, 4283.08, 0
6967, 4286.15, 0
6974, 4276.92, 0
6982, 4273.33, 0
6990, 4272.82, 0
6998, 4252.31, 0
7006, 4243.59, 0
7013, 4230.77, 0
7021, 4135.38, 0
7029, 4041.54, 0
7037, 4066.67, 0
7045, 4129.74, 0
7053, 4136.92, 0
7060, 4132.31, 0
7068, 4145.64, 0
7076, 4155.38, 0
7084, 4161.54, 0
7092, 4162.56, 0
7099, 4170.77, 0
7107, 4195.9, 0
7115, 4227.69, 0
7123, 4255.9, 0
7131, 4273.85, 0
7139, 4282.56, 0
7146, 4288.72, 0
7154, 4289.74, 0
7162, 4280, 0
7170, 4261.54, 0
7178, 4248.72, 0
7185, 4254.36, 0
7193, 4263.59, 0
7201, 4267.18, 0
7209, 4278.97, 0
7217, 4299.49, 0
7225, 4309.23, 0
7232, 4298.97, 0
7240, 4284.1, 0
7248, 4280.51, 0
7256, 4280, 0
7264, 4276.92, 0
7272, 4277.44, 0
7279, 4282.56, 0
7287, 4287.18, 0
7295, 4285.13, 0
7303, 4278.46, 0
7311, 4270.26, 0
7318, 4257.44, 0
7326, 4248.72, 0
7334, 4246.67, 0
7342, 4238.97, 0
7350, 4229.23, 0
7358, 4229.23, 0
7365, 4237.44, 0
7373, 4242.05, 0
7381, 4240, 0
7389, 4238.97, 0
7397, 4244.62, 0
7404, 4250.77, 0
7412, 4250.26, 0
7420, 4242.56, 0
7428, 4240.51, 0
7436, 4249.23, 0
7444, 4249.74, 0
7451, 4237.44, 0
7459, 4229.74, 0
7467, 4230.77, 0
7475, 4225.64, 0
7483, 4211.79, 0
7490, 4211.79, 0
7498, 4233.33, 0
7506, 4257.44, 0
7514, 4269.74, 0
7522, 4267.18, 0
7530, 4257.44, 0
7537, 4249.23, 0
7545, 4245.13, 0
7553, 4246.15, 0
7561, 4247.69, 0
7569, 4256.41, 0
7576, 4271.28, 0
7584, 4283.59, 0
7592, 4287.18, 0
7600, 4269.74, 0
7608, 4233.85, 0
7616, 4205.64, 0
7623, 4203.59, 0
7631, 4218.46, 0
7639, 4235.9, 0
7647, 4250.77, 0
7655, 4265.13, 0
7663, 4281.03, 0
7670, 4285.64, 0
7678, 4269.23, 0
7686, 4253.33, 0
7694, 4254.36, 0
7702, 4256.41, 0
7709, 4256.92, 0
7717, 4265.13, 0
7725, 4274.36, 0
7733, 4278.46, 0
