273, 4403.08, 0, 0
280, 4403.08, 0, 1
289, 4403.08, 0, 2
296, 4406.15, 0, 3
306, 4405.64, 0, 0
311, 4400, 0, 1
321, 4404.1, 0, 2
328, 4403.59, 0, 3
335, 4403.59, 0, 0
343, 4408.21, 0, 1
351, 4404.1, 0, 2
361, 4405.13, 0, 3
366, 4406.67, 0, 0
375, 4406.15, 0, 1
383, 4408.72, 0, 2
392, 4407.18, 0, 3
398, 4407.18, 0, 0
407, 4407.18, 0, 1
413, 4406.67, 0, 2
423, 4410.77, 0, 3
429, 4409.74, 0, 0
439, 4410.77, 0, 1
444, 4414.36, 0, 2
454, 4412.31, 0, 3
460, 4413.33, 0, 0
469, 4412.31, 0, 1
476, 4414.36, 0, 2
485, 4415.9, 0, 3
492, 4411.28, 0, 0
500, 4414.87, 0, 1
507, 4415.9, 0, 2
523, 4413.33, 0, 3
525, 4412.82, 0, 0
530, 4412.31, 0, 1
539, 4416.41, 0, 2
548, 4415.38, 0, 3
555, 4414.87, 0, 0
563, 4417.44, 0, 1
570, 4411.28, 0, 2
577, 4414.87, 0, 3
585, 4417.44, 0, 0
593, 4412.82, 0, 1
601, 4416.41, 0, 2
609, 4415.9, 0, 3
618, 4416.41, 0, 0
624, 4418.46, 0, 1
634, 4414.36, 0, 2
640, 4417.44, 0, 3
648, 4419.49, 0, 0
656, 4420.51, 0, 1
663, 4423.59, 0, 2
672, 4420, 0, 3
679, 4420, 0, 0
688, 4421.54, 0, 1
695, 4421.03, 0, 2
702, 4423.08, 0, 3
710, 4422.56, 0, 0
718, 4421.54, 0, 1
726, 4418.97, 0, 2
735, 4422.56, 0, 3
742, 4423.59, 0, 0
750, 4419.49, 0, 1
757, 4426.67, 0, 2
765, 4422.05, 0, 3
773, 4413.85, 0, 0
781, 4423.59, 0, 1
789, 4422.56, 0, 2
796, 4419.49, 0, 3
804, 4426.67, 0, 0
812, 4427.18, 0, 1
820, 4423.59, 0, 2
828, 4421.54, 0, 3
836, 4422.05, 0, 0
843, 4426.67, 0, 1
851, 4429.74, 0, 2
859, 4432.31, 0, 3
867, 4428.72, 0, 0
875, 4428.72, 0, 1
882, 4433.33, 0, 2
890, 4428.72, 0, 3
898, 4425.64, 0, 0
906, 4426.15, 0, 1
915, 4430.26, 0, 2
921, 4431.79, 0, 3
930, 4421.54, 0, 0
937, 4426.15, 0, 1
945, 4437.95, 0, 2
953, 4431.28, 0, 3
961, 4424.62, 0, 0
968, 4428.21, 0, 1
976, 4432.82, 0, 2
985, 4430.77, 0, 3
993, 4426.15, 0, 0
1001, 4429.74, 0, 1
1009, 4430.26, 0, 2
1015, 4431.79, 0, 3
1024, 4434.87, 0, 0
1038, 4433.85, 0, 1
1039, 4437.44, 0, 2
1047, 4434.87, 0, 3
1054, 4436.92, 0, 0
1062, 4441.54, 0, 1
1071, 4432.82, 0, 2
1080, 4431.28, 0, 3
1089, 4430.77, 0, 0
1094, 4433.85, 0, 1
1102, 4440.51, 0, 2
1109, 4434.87, 0, 3
1117, 4434.87, 0, 0
1125, 4440, 0, 1
1139, 4441.03, 0, 2
1141, 4441.03, 0, 3
1148, 4436.41, 0, 0
1156, 4437.44, 0, 1
1164, 4437.95, 0, 2
1172, 4433.33, 0, 3
1180, 4434.87, 0, 0
1187, 4437.95, 0, 1
1195, 4440, 0, 2
1203, 4438.46, 0, 3
1211, 4437.44, 0, 0
1219, 4443.59, 0, 1
1227, 4441.54, 0, 2
1235, 4440, 0, 3
1242, 4442.05, 0, 0
1250, 4440, 0, 1
1259, 4444.1, 0, 2
1266, 4443.08, 0, 3
1273, 4441.54, 0, 0
1281, 4446.67, 0, 1
1289, 4446.67, 0, 2
1297, 4446.15, 0, 3
1305, 4441.03, 0, 0
1313, 4439.49, 0, 1
1320, 4445.13, 0, 2
1329, 4438.97, 0, 3
1336, 4438.46, 0, 0
1344, 4446.15, 0, 1
1352, 4445.64, 0, 2
1360, 4447.69, 0, 3
1367, 4448.21, 0, 0
1375, 4448.72, 0, 1
1397, 4449.74, 0, 2
1398, 4445.64, 0, 3
1400, 4448.72, 0, 0
1406, 4448.72, 0, 1
1414, 4448.21, 0, 2
1422, 4450.77, 0, 3
1431, 4448.21, 0, 0
1439, 4450.77, 0, 1
1445, 4451.79, 0, 2
1454, 4449.74, 0, 3
1461, 4450.26, 0, 0
1469, 4447.18, 0, 1
1477, 4449.74, 0, 2
1485, 4452.82, 0, 3
1492, 4451.79, 0, 0
1500, 4453.33, 0, 1
1512, 4451.79, 0, 2
1516, 4452.82, 0, 3
1526, 4451.79, 0, 0
1532, 4451.28, 0, 1
1539, 4456.41, 0, 2
1547, 4453.33, 0, 3
1555, 4451.79, 0, 0
1565, 4454.36, 0, 1
1571, 4454.87, 0, 2
1578, 4457.95, 0, 3
1588, 4453.85, 0, 0
1594, 4453.85, 0, 1
1603, 4455.38, 0, 2
1610, 4449.74, 0, 3
1619, 4452.31, 0, 0
1625, 4454.87, 0, 1
1634, 4457.44, 0, 2
1648, 4460.51, 0, 3
1655, 4455.38, 0, 0
1657, 4457.95, 0, 1
1664, 4463.59, 0, 2
1672, 4458.97, 0, 3
1680, 4456.92, 0, 0
1688, 4456.92, 0, 1
1696, 4458.97, 0, 2
1704, 4458.97, 0, 3
1712, 4458.97, 0, 0
1719, 4464.1, 0, 1
1727, 4461.54, 0, 2
1735, 4461.54, 0, 3
1743, 4465.13, 0, 0
1752, 4460, 0, 1
1758, 4459.49, 0, 2
1766, 4461.03, 0, 3
1775, 4463.08, 0, 0
1782, 4464.1, 0, 1
1790, 4460.51, 0, 2
1797, 4462.05, 0, 3
1806, 4461.03, 0, 0
1813, 4465.64, 0, 1
1822, 4471.79, 0, 2
1829, 4461.54, 0, 3
1837, 4462.56, 0, 0
1844, 4469.23, 0, 1
1853, 4463.08, 0, 2
1861, 4458.97, 0, 3
1868, 4460, 0, 0
1876, 4464.62, 0, 1
1883, 4464.1, 0, 2
1891, 4461.54, 0, 3
1900, 4465.13, 0, 0
1907, 4466.15, 0, 1
1915, 4466.15, 0, 2
1923, 4465.13, 0, 3
1930, 4463.59, 0, 0
1938, 4470.77, 0, 1
1947, 4468.21, 0, 2
1954, 4465.13, 0, 3
1962, 4472.31, 0, 0
1969, 4471.79, 0, 1
1977, 4469.74, 0, 2
1986, 4467.69, 0, 3
1993, 4467.18, 0, 0
2001, 4469.74, 0, 1
2009, 4469.23, 0, 2
2017, 4470.77, 0, 3
2024, 4467.18, 0, 0
2032, 4465.64, 0, 1
2040, 4470.77, 0, 2
2048, 4467.18, 0, 3
2055, 4468.21, 0, 0
2063, 4471.79, 0, 1
2071, 4469.23, 0, 2
2080, 4471.28, 0, 3
2088, 4469.74, 0, 0
2095, 4470.77, 0, 1
2102, 4474.36, 0, 2
2110, 4472.31, 0, 3
2119, 4472.31, 0, 0
2127, 4473.33, 0, 1
2135, 4475.9, 0, 2
2142, 4475.9, 0, 3
2149, 4470.26, 0, 0
2157, 4471.79, 0, 1
2165, 4473.85, 0, 2
2174, 4474.87, 0, 3
2182, 4476.41, 0, 0
2188, 4475.9, 0, 1
2196, 4480.51, 0, 2
2204, 4479.49, 0, 3
2214, 4475.38, 0, 0
2220, 4478.97, 0, 1
2227, 4476.92, 0, 2
2236, 4475.9, 0, 3
2244, 4476.92, 0, 0
2251, 4479.49, 0, 1
2263, 4482.56, 0, 2
2268, 4474.36, 0, 3
2276, 4473.85, 0, 0
2283, 4480, 0, 1
2291, 4477.44, 0, 2
2298, 4476.92, 0, 3
2306, 4476.41, 0, 0
2315, 4479.49, 0, 1
2322, 4481.03, 0, 2
2330, 4476.41, 0, 3
2337, 4483.08, 0, 0
2346, 4484.1, 0, 1
2354, 4477.95, 0, 2
2363, 4481.03, 0, 3
2369, 4481.03, 0, 0
2381, 4480.51, 0, 1
2385, 4482.05, 0, 2
2392, 4481.03, 0, 3
2400, 4478.97, 0, 0
2407, 4477.44, 0, 1
2415, 4487.18, 0, 2
2423, 4486.15, 0, 3
2433, 4475.9, 0, 0
2439, 4483.59, 0, 1
2447, 4486.67, 0, 2
2454, 4483.59, 0, 3
2469, 4483.08, 0, 0
2471, 4482.56, 0, 1
