600, 4376.41
608, 4375.38
616, 4369.23
623, 4375.9
632, 4381.54
639, 4378.97
648, 4372.31
655, 4369.74
662, 4377.95
670, 4372.31
678, 4366.67
686, 4373.33
694, 4371.79
702, 4370.26
709, 4368.72
717, 4363.59
725, 4361.03
733, 4366.15
741, 4379.49
748, 4369.74
756, 4355.38
764, 4368.72
772, 4373.85
780, 4365.13
788, 4367.69
795, 4377.44
803, 4381.03
811, 4364.62
819, 4358.46
827, 4365.13
835, 4368.21
842, 4372.31
850, 4362.56
858, 4356.92
866, 4360
874, 4345.64
881, 4342.56
889, 4355.38
897, 4355.38
906, 4347.69
913, 4349.23
920, 4362.05
928, 4364.62
936, 4358.97
944, 4358.97
961, 4354.36
963, 4358.46
967, 4362.05
975, 4356.92
983, 4364.1
991, 4365.64
999, 4361.54
1008, 4365.13
1017, 4367.18
1023, 4368.72
1030, 4362.56
1038, 4355.9
1046, 4361.03
1054, 4363.59
1061, 4363.59
1069, 4358.97
1077, 4361.03
1085, 4367.69
1093, 4357.44
1100, 4357.95
1114, 4371.79
1116, 4370.77
1128, 4366.15
1132, 4367.18
1140, 4373.33
1147, 4368.72
1155, 4355.9
1163, 4364.62
1171, 4371.28
1179, 4363.59
1187, 4358.97
1194, 4357.44
1202, 4367.69
1214, 4368.21
1218, 4360
1226, 4361.03
1233, 4359.49
1241, 4364.1
1249, 4363.59
1257, 4359.49
1265, 4370.26
1272, 4374.36
1280, 4368.72
1288, 4362.56
1296, 4364.1
1304, 4374.36
1312, 4367.69
1319, 4363.59
1327, 4373.33
1336, 4369.74
1343, 4364.1
1351, 4367.18
1359, 4372.82
1366, 4368.72
1374, 4358.97
1382, 4365.13
1390, 4366.67
1398, 4357.95
1405, 4359.49
1413, 4361.03
1421, 4364.1
1429, 4366.15
1438, 4366.15
1447, 4365.13
1452, 4361.54
1460, 4368.21
1468, 4369.74
1476, 4363.08
1484, 4370.77
1491, 4370.26
1499, 4364.1
1507, 4367.18
1515, 4370.26
1523, 4373.85
1531, 4365.64
1538, 4360
1546, 4366.15
1554, 4363.08
1562, 4356.41
1576, 4356.92
1577, 4364.62
1585, 4369.23
1597, 4362.05
1601, 4362.05
1609, 4368.72
1618, 4369.74
