632, 4324.1
640, 4318.46
649, 4316.92
656, 4318.97
664, 4315.9
672, 4315.38
679, 4313.85
687, 4316.92
696, 4316.41
703, 4315.38
712, 4319.49
719, 4310.26
727, 4313.33
734, 4333.33
743, 4326.15
750, 4307.69
758, 4310.26
766, 4325.64
774, 4326.15
782, 4316.92
789, 4320
797, 4320.51
805, 4320
813, 4314.36
821, 4302.05
829, 4311.28
837, 4314.36
844, 4310.26
855, 4332.31
859, 4339.49
867, 4321.54
875, 4304.62
883, 4303.08
893, 4313.85
898, 4313.33
907, 4311.28
914, 4319.49
923, 4325.13
930, 4323.59
937, 4314.87
945, 4317.44
953, 4326.67
961, 4324.62
970, 4325.13
988, 4327.69
988, 4328.21
992, 4325.64
1000, 4315.38
1008, 4318.97
1027, 4324.62
1028, 4323.08
1031, 4321.54
1040, 4318.46
1048, 4327.18
1055, 4328.21
1063, 4318.46
1070, 4318.97
1078, 4318.46
1086, 4323.59
1095, 4323.08
1103, 4315.38
1110, 4320.51
1117, 4319.49
1126, 4314.87
1134, 4319.49
1142, 4323.59
1149, 4323.08
1156, 4317.95
1164, 4323.08
1173, 4324.1
1180, 4310.26
1188, 4312.82
1195, 4321.03
1203, 4319.49
1211, 4316.41
1219, 4313.85
1229, 4326.15
1239, 4329.23
1243, 4317.95
1250, 4317.44
1259, 4318.97
1269, 4323.08
1274, 4316.41
1283, 4308.72
1289, 4320
1298, 4321.54
1307, 4321.03
1313, 4324.62
1321, 4320.51
1328, 4327.18
1342, 4329.23
1345, 4320.51
1352, 4315.9
1361, 4317.44
1368, 4323.59
1376, 4317.95
1384, 4315.38
1392, 4321.54
1399, 4312.82
1408, 4314.87
1415, 4325.64
1422, 4321.54
1431, 4319.49
1439, 4322.56
1447, 4321.03
1455, 4315.9
1462, 4316.92
1469, 4322.05
1477, 4316.41
1486, 4316.41
1493, 4321.03
1502, 4322.56
1509, 4322.56
1517, 4313.33
1524, 4315.9
1533, 4323.59
1541, 4312.82
1548, 4311.79
1555, 4320.51
1563, 4320
1572, 4317.44
1580, 4316.41
1587, 4321.54
1594, 4317.44
1602, 4313.85
1610, 4322.05
1619, 4317.44
1627, 4312.31
1634, 4320
1643, 4325.13
1650, 4322.56
1658, 4313.33
1666, 4319.49
1674, 4322.56
1681, 4313.85
1688, 4318.46
1696, 4317.44
1706, 4312.82
1714, 4318.46
1721, 4318.46
1734, 4319.49
1735, 4317.44
1750, 4321.03
1752, 4328.72
1760, 4322.05
1767, 4321.03
1776, 4322.56
1783, 4316.92
1790, 4315.38
1799, 4311.79
1806, 4317.95
1814, 4325.64
1821, 4317.95
1830, 4317.95
1838, 4322.56
1846, 4322.05
1853, 4318.46
1860, 4318.46
1869, 4323.08
1877, 4314.87
1885, 4314.87
1893, 4322.56
1900, 4323.08
1908, 4328.21
1915, 4321.54
1924, 4315.38
1938, 4324.62
1940, 4324.1
1954, 4321.54
1955, 4322.05
1963, 4317.95
1970, 4316.41
1978, 4317.95
1985, 4323.59
1994, 4320
2002, 4316.41
2010, 4325.13
2018, 4318.97
2026, 4319.49
2034, 4325.64
2041, 4315.9
2049, 4318.46
2057, 4325.13
2065, 4320.51
2072, 4316.92
2079, 4320.51
2088, 4323.08
2096, 4318.97
2104, 4322.05
2112, 4320
2119, 4313.33
2127, 4326.15
2135, 4324.1
2143, 4308.72
2151, 4320.51
2157, 4326.15
2166, 4318.97
2174, 4314.87
2182, 4322.05
2189, 4332.31
2197, 4321.54
2207, 4314.87
2214, 4323.08
2221, 4325.13
2229, 4320.51
2237, 4311.79
2243, 4317.95
2252, 4327.18
2260, 4317.95
2267, 4315.38
2276, 4322.56
2284, 4323.08
2290, 4318.97
2299, 4315.9
2308, 4321.03
2315, 4319.49
2322, 4319.49
2330, 4323.59
2337, 4320.51
2345, 4325.64
2354, 4326.15
2361, 4319.49
2370, 4320
2376, 4313.85
2385, 4314.87
2393, 4322.56
2401, 4321.03
2409, 4321.03
2416, 4314.36
2424, 4316.92
2431, 4329.23
2440, 4322.56
2448, 4311.79
2455, 4314.87
2463, 4331.28
2471, 4333.33
2479, 4315.9
2487, 4316.92
2495, 4325.64
2503, 4325.64
2510, 4323.59
2518, 4316.92
2526, 4317.95
2533, 4317.44
2542, 4317.95
2549, 4326.15
2557, 4320
2565, 4313.33
2573, 4321.54
2580, 4323.59
2589, 4316.41
2596, 4306.67
2604, 4313.33
2612, 4324.1
2620, 4323.08
2627, 4325.64
2635, 4325.64
2643, 4320
2651, 4316.41
2659, 4321.03
2667, 4332.82
2675, 4323.08
2682, 4315.9
2690, 4325.13
2698, 4321.54
2706, 4318.97
2714, 4317.95
2720, 4311.28
2728, 4322.05
2736, 4330.26
2745, 4325.64
2758, 4327.18
2760, 4333.33
2767, 4328.21
2776, 4314.36
2783, 4315.38
2792, 4322.05
2799, 4321.54
2807, 4326.67
2815, 4324.1
2823, 4318.97
2831, 4320
2838, 4322.05
2847, 4325.64
2854, 4317.95
2861, 4317.95
2869, 4330.26
2878, 4321.54
2886, 4316.92
2893, 4323.08
2901, 4321.54
2908, 4321.03
2917, 4320.51
2924, 4322.56
2932, 4318.97
2939, 4314.87
2947, 4322.05
2956, 4318.46
2964, 4320
2971, 4323.59
2979, 4318.46
2986, 4325.13
2994, 4327.18
3002, 4321.03
3011, 4317.44
3019, 4313.85
3027, 4320
3034, 4324.62
3041, 4329.23
3050, 4329.74
3058, 4322.05
3065, 4327.18
3072, 4325.64
3081, 4319.49
3089, 4326.67
3097, 4320
3104, 4313.33
3111, 4325.13
3120, 4326.15
3128, 4317.44
3136, 4316.92
3144, 4327.18
3152, 4326.67
3159, 4317.95
3166, 4321.03
3175, 4323.59
3183, 4322.56
3190, 4322.56
3197, 4324.62
3206, 4331.28
3214, 4324.1
3221, 4320
3230, 4327.69
3238, 4324.1
3244, 4324.1
3253, 4326.15
3261, 4321.03
3269, 4319.49
3277, 4316.92
3284, 4318.46
3292, 4321.54
3300, 4323.08
3308, 4326.15
3315, 4318.97
3323, 4318.46
3331, 4328.21
3338, 4320.51
3347, 4318.97
3355, 4322.05
3363, 4321.54
3371, 4322.56
3378, 4323.59
3386, 4327.18
3394, 4323.59
3402, 4319.49
3409, 4317.44
3417, 4316.41
3425, 4333.33
3433, 4334.87
3441, 4318.46
3449, 4316.92
3457, 4322.05
3464, 4324.1
3473, 4316.41
3480, 4310.26
3488, 4319.49
3496, 4324.62
3502, 4325.64
3511, 4324.1
3519, 4322.05
3527, 4329.23
3535, 4326.15
3543, 4322.05
3550, 4324.1
3558, 4323.59
3566, 4330.77
3574, 4326.15
3582, 4320.51
3590, 4326.67
3596, 4322.56
3604, 4321.03
3612, 4323.08
3620, 4325.13
3628, 4337.95
3636, 4333.85
3643, 4319.49
3652, 4316.92
3659, 4324.1
3668, 4324.62
3676, 4319.49, estimuli
3683, 4325.13
3693, 4325.64
3699, 4320
3707, 4325.13
3714, 4324.1
3721, 4324.62
3729, 4326.15
3738, 4325.64
3745, 4337.44
3754, 4334.87
3762, 4320
3768, 4324.62
3776, 4328.21
3784, 4322.05
3793, 4316.92
3800, 4321.54
3807, 4326.15
3815, 4321.54
3823, 4326.67
3832, 4329.74
3840, 4325.13
3848, 4319.49
3854, 4312.82
3862, 4326.67
3870, 4330.26
3879, 4314.87
