0.0005, 4142.05
7.8135, 4143.08
15.6261, 4135.9
23.4388, 4140
31.2878, 4158.97
39.1005, 4155.9
46.9132, 4118.97
54.7259, 4096.92
62.5622, 4117.95
70.3749, 4153.85
78.1881, 4158.97
86.0008, 4144.1
93.8411, 4170.77
101.654, 4191.28
109.466, 4146.15
117.279, 4101.03
125.116, 4093.85
132.929, 4114.36
140.742, 4147.18
148.554, 4165.13
156.385, 4177.95
164.309, 4182.56
172.122, 4142.56
179.935, 4105.13
187.78, 4112.82
195.593, 4127.69
203.405, 4143.08
211.218, 4155.38
219.049, 4161.54
226.862, 4162.05
234.676, 4139.49
242.488, 4117.95
250.323, 4114.36
258.136, 4122.56
265.949, 4138.46
273.761, 4153.33
281.598, 4178.46
289.411, 4183.59
297.224, 4141.54
305.036, 4107.69
312.877, 4106.15
320.69, 4124.62
328.503, 4148.21
336.316, 4159.49
344.154, 4174.87
351.967, 4180.51
359.78, 4140
367.593, 4103.08
375.428, 4107.18
383.241, 4125.64
391.053, 4147.18
398.866, 4163.59
406.704, 4178.46
414.517, 4181.03
422.33, 4144.1
430.143, 4108.72
438.034, 4111.28
445.941, 4126.67
453.754, 4140.51
461.566, 4153.33
469.401, 4168.72
477.213, 4170.77
485.03, 4136.41
492.843, 4107.69
500.758, 4112.31
508.571, 4126.67
516.384, 4143.59
524.196, 4155.38
532.087, 4165.64
539.9, 4167.69
549.669, 4132.82
557.482, 4101.54
565.365, 4112.82
573.178, 4133.33
580.993, 4147.69
588.805, 4161.03
596.646, 4174.36
604.459, 4174.87
612.272, 4140
620.154, 4106.15
627.996, 4108.21
635.809, 4133.33
644.16, 4154.87
651.972, 4160
659.814, 4167.18
667.626, 4168.72
675.439, 4134.87
683.252, 4105.64
691.097, 4109.74
698.909, 4128.72
706.723, 4146.67
714.535, 4155.38
722.374, 4169.23
730.186, 4172.82
737.999, 4139.49
745.812, 4109.23
753.654, 4112.31
761.524, 4131.28
769.337, 4147.69
777.149, 4151.79
785.015, 4164.1
792.828, 4170.77
800.641, 4137.44
808.467, 4105.64
816.309, 4112.31
824.122, 4134.87
831.935, 4150.77
839.751, 4157.44
847.645, 4167.18
855.458, 4166.67
863.271, 4133.85
871.084, 4106.15
878.926, 4112.31
886.738, 4132.82
894.551, 4149.74
902.364, 4158.46
910.205, 4167.18
918.018, 4168.21
925.831, 4136.41
933.643, 4103.08
941.484, 4107.18
949.315, 4132.31
957.128, 4151.28
964.984, 4157.44
972.828, 4165.13
980.641, 4169.23
988.454, 4139.49
996.267, 4108.21
1004.12, 4114.36
1011.93, 4137.95
1019.74, 4153.33
1027.62, 4158.46
1035.46, 4166.67
1043.28, 4158.46
1051.09, 4124.62
1058.9, 4127.18
1066.74, 4150.77
1074.56, 4133.33
1082.37, 4128.21
1090.18, 4155.38
1098.04, 4153.33
1105.85, 4138.97
1113.66, 4143.08
1121.48, 4145.64
1129.32, 4143.59
1137.13, 4143.59
1144.94, 4146.67
1152.76, 4147.18
1160.64, 4144.1
1168.46, 4141.03
1176.27, 4142.05
1184.08, 4145.13
1191.94, 4145.13
1199.75, 4144.62
1207.56, 4146.67
1215.38, 4147.69
1223.22, 4148.21
1231.03, 4148.72
1238.85, 4147.69
1246.69, 4143.08
1254.55, 4142.05
1262.36, 4145.64
1270.17, 4142.56
1278.05, 4137.44
1285.89, 4142.56
1293.71, 4146.15
1301.52, 4141.03
1309.33, 4139.49
1317.18, 4140.51
1324.99, 4139.49
1332.8, 4138.46
1340.61, 4140
1348.47, 4141.03
1356.28, 4142.05
1364.09, 4144.62
1379.11, 4144.62
1386.95, 4141.54
1394.77, 4140
1402.58, 4142.56
1410.4, 4145.64
1418.24, 4143.08
1426.05, 4141.54
1433.86, 4145.64
1441.68, 4146.67
1449.54, 4143.59
1457.35, 4142.05
1465.17, 4142.56
1472.98, 4146.67
1480.83, 4147.18
1488.64, 4142.56
1496.45, 4140
1504.27, 4139.49
1512.12, 4136.92
1519.93, 4133.85
1527.74, 4136.41
1535.56, 4137.95
1543.4, 4136.41
1551.21, 4135.9
1559.03, 4136.41
1566.84, 4141.03
1574.68, 4143.59
1582.49, 4138.46
1590.3, 4137.44
1598.11, 4142.56
1605.95, 4143.08
1613.77, 4139.49
1621.58, 4141.03
1629.39, 4144.62
1637.23, 4144.1
1645.04, 4145.13
1652.85, 4144.1
